open_time,close_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,open_timestamp,close_timestamp
2022-11-18 01:00:00,2022-11-18 12:59:59.999,1200.42000000,1234.00000000,1199.18000000,1217.23000000,206430.98940000,251314374.48897400,262821,97566.03090000,118746084.80857300,0,1668729600000,1668772799999
2022-11-17 13:00:00,2022-11-18 00:59:59.999,1203.79000000,1217.89000000,1184.00000000,1200.43000000,256483.00770000,308288633.22219500,347462,124307.10370000,149417129.16099600,0,1668686400000,1668729599999
2022-11-17 01:00:00,2022-11-17 12:59:59.999,1216.16000000,1228.22000000,1181.05000000,1203.78000000,274054.34110000,330053786.63373600,372047,137859.23710000,165987983.92601300,0,1668643200000,1668686399999
2022-11-16 13:00:00,2022-11-17 00:59:59.999,1222.29000000,1232.66000000,1187.06000000,1216.17000000,350705.36610000,424573326.96618200,496350,173068.45320000,209508132.96484800,0,1668600000000,1668643199999
2022-11-16 01:00:00,2022-11-16 12:59:59.999,1253.22000000,1268.67000000,1215.00000000,1222.28000000,322634.35540000,401452610.87010900,472945,144584.00220000,179835959.75573600,0,1668556800000,1668599999999
2022-11-15 13:00:00,2022-11-16 00:59:59.999,1260.37000000,1291.00000000,1234.01000000,1253.23000000,345503.08050000,435939980.42604400,524935,177662.57970000,224225015.12065300,0,1668513600000,1668556799999
2022-11-15 01:00:00,2022-11-15 12:59:59.999,1243.29000000,1279.30000000,1236.15000000,1260.37000000,287322.48750000,362083560.78200800,436844,136802.42110000,172361157.78568600,0,1668470400000,1668513599999
2022-11-14 13:00:00,2022-11-15 00:59:59.999,1252.34000000,1291.20000000,1210.03000000,1243.28000000,439348.09860000,547353125.06571500,671798,214568.46420000,267453916.25638700,0,1668427200000,1668470399999
2022-11-14 01:00:00,2022-11-14 12:59:59.999,1221.50000000,1276.26000000,1171.13000000,1252.33000000,495393.90730000,605629820.53631700,799687,242164.64560000,296446860.79697100,0,1668384000000,1668427199999
2022-11-13 13:00:00,2022-11-14 00:59:59.999,1240.43000000,1248.45000000,1200.66000000,1221.49000000,258675.46780000,317535752.72130300,447965,127816.25500000,156945633.40689500,0,1668340800000,1668383999999
2022-11-13 01:00:00,2022-11-13 12:59:59.999,1257.25000000,1274.23000000,1212.00000000,1240.44000000,288735.06260000,359355486.52285600,448700,137421.35920000,171003073.34722900,0,1668297600000,1668340799999
2022-11-12 13:00:00,2022-11-13 00:59:59.999,1260.50000000,1285.52000000,1247.31000000,1257.25000000,186413.90880000,236198645.55840700,374436,91207.46690000,115595649.25086200,0,1668254400000,1668297599999
2022-11-12 01:00:00,2022-11-12 12:59:59.999,1289.35000000,1292.16000000,1238.70000000,1260.50000000,361359.00840000,456832656.04048200,559002,181648.27310000,229589641.95521000,0,1668211200000,1668254399999
2022-11-11 13:00:00,2022-11-12 00:59:59.999,1275.91000000,1310.00000000,1201.26000000,1289.28000000,742037.73350000,936087881.74513900,1289887,391031.68810000,493445115.41728600,0,1668168000000,1668211199999
2022-11-11 01:00:00,2022-11-11 12:59:59.999,1299.28000000,1309.29000000,1221.08000000,1275.85000000,566049.41630000,716326646.77575200,828443,275728.75480000,348964160.94847400,0,1668124800000,1668167999999
2022-11-10 13:00:00,2022-11-11 00:59:59.999,1187.05000000,1350.00000000,1185.52000000,1299.28000000,1102022.62230000,1419355028.42422500,1474494,555243.96720000,715187355.76346200,0,1668081600000,1668124799999
2022-11-10 01:00:00,2022-11-10 12:59:59.999,1102.73000000,1219.62000000,1085.93000000,1187.04000000,873933.05440000,1024039224.10614100,1326301,426675.03750000,500215782.30922000,0,1668038400000,1668081599999
2022-11-09 13:00:00,2022-11-10 00:59:59.999,1220.05000000,1248.55000000,1073.53000000,1102.73000000,1246466.48610000,1463407927.95405200,1819665,602685.60700000,708547672.85472100,0,1667995200000,1668038399999
2022-11-09 01:00:00,2022-11-09 12:59:59.999,1334.78000000,1337.16000000,1136.13000000,1220.04000000,1248331.44960000,1557768219.44210900,1352803,623879.70970000,777598001.81236300,0,1667952000000,1667995199999
2022-11-08 13:00:00,2022-11-09 00:59:59.999,1476.87000000,1579.98000000,1233.00000000,1334.77000000,1607002.46930000,2260770895.19223300,2050947,788814.09370000,1111478225.03981800,0,1667908800000,1667951999999
2022-11-08 01:00:00,2022-11-08 12:59:59.999,1568.09000000,1576.79000000,1431.82000000,1476.87000000,732914.03960000,1095704106.35367200,823329,360650.00340000,538856603.18112100,0,1667865600000,1667908799999
2022-11-07 13:00:00,2022-11-08 00:59:59.999,1579.99000000,1608.04000000,1545.03000000,1568.10000000,308821.04550000,487951949.83524200,463026,158844.54560000,251197880.60699800,0,1667822400000,1667865599999
2022-11-07 01:00:00,2022-11-07 12:59:59.999,1568.25000000,1595.30000000,1546.29000000,1580.00000000,333588.40390000,525094594.14519700,388936,166149.66070000,261603459.48184600,0,1667779200000,1667822399999
2022-11-06 13:00:00,2022-11-07 00:59:59.999,1620.34000000,1634.96000000,1564.39000000,1568.29000000,257326.12570000,412963332.52379600,329674,124799.14820000,200373706.27167800,0,1667736000000,1667779199999
2022-11-06 01:00:00,2022-11-06 12:59:59.999,1626.98000000,1639.02000000,1608.84000000,1620.35000000,157537.82680000,255606159.05371700,215379,78123.00100000,126792683.40949900,0,1667692800000,1667735999999
2022-11-05 13:00:00,2022-11-06 00:59:59.999,1649.58000000,1650.23000000,1621.42000000,1626.98000000,155334.52990000,253790942.40537100,222181,78051.28740000,127523906.73551000,0,1667649600000,1667692799999
2022-11-05 01:00:00,2022-11-05 12:59:59.999,1644.78000000,1666.97000000,1635.15000000,1649.58000000,196051.00630000,323270664.32835700,258707,103857.68250000,171281374.42727100,0,1667606400000,1667649599999
2022-11-04 13:00:00,2022-11-05 00:59:59.999,1577.24000000,1680.00000000,1556.20000000,1644.78000000,627410.63960000,1020192590.86719000,724229,314767.70760000,511891975.55270300,0,1667563200000,1667606399999
2022-11-04 01:00:00,2022-11-04 12:59:59.999,1531.01000000,1600.28000000,1528.40000000,1577.24000000,308120.83850000,483234461.85357800,347957,161756.46020000,253645555.50114700,0,1667520000000,1667563199999
2022-11-03 13:00:00,2022-11-04 00:59:59.999,1531.95000000,1556.00000000,1522.05000000,1531.01000000,278738.61830000,428746618.82935100,349239,140601.12240000,216298057.88353800,0,1667476800000,1667519999999
2022-11-03 01:00:00,2022-11-03 12:59:59.999,1518.33000000,1559.01000000,1515.17000000,1531.95000000,281464.26300000,434506825.93748900,329369,131609.41800000,203178784.35718000,0,1667433600000,1667476799999
2022-11-02 13:00:00,2022-11-03 00:59:59.999,1555.95000000,1621.68000000,1502.32000000,1518.34000000,659745.53240000,1029166887.43954400,805126,324258.03670000,506145440.23273000,0,1667390400000,1667433599999
2022-11-02 01:00:00,2022-11-02 12:59:59.999,1578.47000000,1600.20000000,1536.25000000,1555.94000000,321649.83240000,505619527.99966300,365965,167329.10360000,263128018.35718700,0,1667347200000,1667390399999
2022-11-01 13:00:00,2022-11-02 00:59:59.999,1590.28000000,1598.39000000,1563.69000000,1578.48000000,250502.24300000,395370074.50534400,330053,122593.63140000,193511048.75967000,0,1667304000000,1667347199999
2022-11-01 01:00:00,2022-11-01 12:59:59.999,1572.69000000,1612.92000000,1568.80000000,1590.28000000,277037.05350000,440881492.91929900,372694,144353.26470000,229763222.33265400,0,1667260800000,1667303999999
2022-10-31 13:00:00,2022-11-01 00:59:59.999,1621.27000000,1625.42000000,1545.43000000,1572.69000000,471556.64910000,743100115.10641700,606064,230848.87640000,363805448.68819100,0,1667217600000,1667260799999
2022-10-31 01:00:00,2022-10-31 12:59:59.999,1590.45000000,1635.80000000,1561.52000000,1621.27000000,338777.59230000,539997889.65932000,418744,173305.00110000,276289389.43368500,0,1667174400000,1667217599999
2022-10-30 13:00:00,2022-10-31 00:59:59.999,1605.01000000,1607.61000000,1576.56000000,1590.44000000,236172.73360000,375421027.43863700,345888,118293.23790000,188046221.18471400,0,1667131200000,1667174399999
2022-10-30 02:00:00,2022-10-30 12:59:59.999,1619.55000000,1640.06000000,1591.64000000,1605.00000000,239863.69070000,387311519.65294600,359695,119497.06770000,192979710.72504900,0,1667088000000,1667131199999
2022-10-29 14:00:00,2022-10-30 01:59:59.999,1615.41000000,1663.06000000,1604.02000000,1619.55000000,434295.33340000,707491308.52229600,535627,215284.49210000,350672552.11981500,0,1667044800000,1667087999999
2022-10-29 02:00:00,2022-10-29 13:59:59.999,1554.40000000,1652.11000000,1547.66000000,1615.42000000,479865.75120000,770324522.11687700,558705,251590.05510000,403875655.45729600,0,1667001600000,1667044799999
2022-10-28 14:00:00,2022-10-29 01:59:59.999,1498.19000000,1574.90000000,1479.82000000,1554.41000000,460155.23190000,708595198.98528500,595277,236337.36770000,363973543.87767400,0,1666958400000,1667001599999
2022-10-28 02:00:00,2022-10-28 13:59:59.999,1514.04000000,1525.32000000,1484.61000000,1498.19000000,398799.21060000,600922217.25585600,404578,210243.12140000,316848478.42908500,0,1666915200000,1666958399999
2022-10-27 14:00:00,2022-10-28 01:59:59.999,1550.97000000,1578.58000000,1503.20000000,1514.05000000,555189.29890000,856837422.82491100,703950,275972.47480000,426105470.11444200,0,1666872000000,1666915199999
2022-10-27 02:00:00,2022-10-27 13:59:59.999,1566.11000000,1577.62000000,1532.06000000,1550.98000000,314265.18620000,488562415.21242300,418924,158929.24900000,247119972.49490700,0,1666828800000,1666871999999
2022-10-26 14:00:00,2022-10-27 01:59:59.999,1528.49000000,1594.99000000,1509.43000000,1566.10000000,664666.32350000,1035167929.61447900,785437,341942.47410000,532575786.14633600,0,1666785600000,1666828799999
2022-10-26 02:00:00,2022-10-26 13:59:59.999,1459.74000000,1556.00000000,1457.44000000,1528.49000000,571378.37880000,861220140.63530600,572427,296300.98220000,446655859.39099700,0,1666742400000,1666785599999
2022-10-25 14:00:00,2022-10-26 01:59:59.999,1347.48000000,1525.16000000,1346.50000000,1459.74000000,986503.90460000,1421997683.82175800,1021515,509290.75940000,733908469.98325300,0,1666699200000,1666742399999
2022-10-25 02:00:00,2022-10-25 13:59:59.999,1343.61000000,1351.81000000,1334.94000000,1347.48000000,141428.99660000,190143162.48339900,184483,67648.83290000,90958109.48093900,0,1666656000000,1666699199999
2022-10-24 14:00:00,2022-10-25 01:59:59.999,1353.40000000,1359.43000000,1324.17000000,1343.61000000,292592.66320000,392585502.29833200,357060,142861.03280000,191716090.89789100,0,1666612800000,1666655999999
2022-10-24 02:00:00,2022-10-24 13:59:59.999,1364.19000000,1370.60000000,1332.33000000,1353.41000000,319238.13380000,430154964.37506400,341181,156794.72610000,211169070.90643100,0,1666569600000,1666612799999
2022-10-23 14:00:00,2022-10-24 01:59:59.999,1304.13000000,1371.55000000,1299.44000000,1364.20000000,332187.34850000,445266541.76197500,368464,178697.82270000,239527446.12243400,0,1666526400000,1666569599999
2022-10-23 02:00:00,2022-10-23 13:59:59.999,1313.62000000,1314.81000000,1301.30000000,1304.14000000,100082.11150000,130946081.83832900,127922,44875.05450000,58719380.93094100,0,1666483200000,1666526399999
2022-10-22 14:00:00,2022-10-23 01:59:59.999,1305.67000000,1320.20000000,1302.93000000,1313.61000000,136552.40790000,179284881.36113700,194728,72025.81720000,94547421.44729700,0,1666440000000,1666483199999
2022-10-22 02:00:00,2022-10-22 13:59:59.999,1299.76000000,1307.98000000,1294.32000000,1305.67000000,85224.29280000,110826566.26694400,128338,44445.87260000,57810392.50572900,0,1666396800000,1666439999999
2022-10-21 14:00:00,2022-10-22 01:59:59.999,1275.53000000,1306.97000000,1252.65000000,1299.75000000,317790.20810000,408168219.64903300,367768,159633.14950000,205045355.25354900,0,1666353600000,1666396799999
2022-10-21 02:00:00,2022-10-21 13:59:59.999,1282.57000000,1292.50000000,1272.73000000,1275.52000000,150286.59050000,192831721.45750000,205051,75326.06290000,96663467.39341500,0,1666310400000,1666353599999
2022-10-20 14:00:00,2022-10-21 01:59:59.999,1299.65000000,1310.87000000,1271.96000000,1282.57000000,238147.51470000,307512468.45534200,318279,114413.59060000,147782962.96898300,0,1666267200000,1666310399999
2022-10-20 02:00:00,2022-10-20 13:59:59.999,1285.09000000,1302.36000000,1270.36000000,1299.64000000,190384.09560000,245081489.75739300,239801,94954.04000000,122267707.69927900,0,1666224000000,1666267199999
2022-10-19 14:00:00,2022-10-20 01:59:59.999,1300.24000000,1308.39000000,1280.31000000,1285.09000000,195848.48750000,253643482.47005100,260155,95455.59660000,123653489.69463800,0,1666180800000,1666223999999
2022-10-19 02:00:00,2022-10-19 13:59:59.999,1310.71000000,1313.50000000,1291.93000000,1300.25000000,172789.02300000,224873147.71697200,211867,85279.90350000,110992279.90450100,0,1666137600000,1666180799999
2022-10-18 14:00:00,2022-10-19 01:59:59.999,1325.89000000,1334.59000000,1286.72000000,1310.71000000,346188.89760000,453602632.04723700,352965,168164.60570000,220374722.33998000,0,1666094400000,1666137599999
2022-10-18 02:00:00,2022-10-18 13:59:59.999,1331.39000000,1341.73000000,1318.15000000,1325.89000000,226540.02130000,301695279.24467300,250635,109625.18590000,146013660.54031700,0,1666051200000,1666094399999
2022-10-17 14:00:00,2022-10-18 01:59:59.999,1317.41000000,1338.57000000,1313.73000000,1331.40000000,271751.09510000,360556869.21933400,316170,135444.44770000,179741084.86081500,0,1666008000000,1666051199999
2022-10-17 02:00:00,2022-10-17 13:59:59.999,1305.96000000,1325.91000000,1295.64000000,1317.41000000,188097.39900000,246423102.89969000,237105,95507.06290000,125137373.83440200,0,1665964800000,1666007999999
2022-10-16 14:00:00,2022-10-17 01:59:59.999,1284.03000000,1315.35000000,1279.30000000,1305.95000000,190778.97250000,247669341.48029100,240146,98736.04180000,128153239.94954400,0,1665921600000,1665964799999
2022-10-16 02:00:00,2022-10-16 13:59:59.999,1274.93000000,1290.27000000,1274.67000000,1284.03000000,102542.39070000,131620896.15916700,156946,50959.11050000,65408469.46470700,0,1665878400000,1665921599999
2022-10-15 14:00:00,2022-10-16 01:59:59.999,1287.41000000,1291.80000000,1263.64000000,1274.92000000,149222.20550000,191019980.11880100,199661,71391.50760000,91393370.47115800,0,1665835200000,1665878399999
2022-10-15 02:00:00,2022-10-15 13:59:59.999,1296.26000000,1301.69000000,1277.01000000,1287.42000000,137878.74740000,177894580.53941200,196803,67044.55200000,86505834.75163600,0,1665792000000,1665835199999
2022-10-14 14:00:00,2022-10-15 01:59:59.999,1325.87000000,1343.12000000,1290.00000000,1296.27000000,348372.52100000,457858880.11856500,400070,165836.70750000,218111165.81728300,0,1665748800000,1665791999999
2022-10-14 02:00:00,2022-10-14 13:59:59.999,1287.08000000,1342.00000000,1283.39000000,1325.87000000,321370.28830000,425200328.59589900,388640,163795.82650000,216714178.33544600,0,1665705600000,1665748799999
2022-10-13 14:00:00,2022-10-14 01:59:59.999,1243.09000000,1301.58000000,1190.00000000,1287.08000000,612098.15710000,762487892.05213300,723732,310071.43380000,386761869.50876300,0,1665662400000,1665705599999
2022-10-13 02:00:00,2022-10-13 13:59:59.999,1294.44000000,1299.15000000,1220.41000000,1243.09000000,333520.15920000,420975015.87801200,412101,155292.98170000,195906780.03924100,0,1665619200000,1665662399999
2022-10-12 14:00:00,2022-10-13 01:59:59.999,1297.67000000,1305.59000000,1285.51000000,1294.44000000,208086.59950000,269757449.79752100,265751,102804.63800000,133280880.80196100,0,1665576000000,1665619199999
2022-10-12 02:00:00,2022-10-12 13:59:59.999,1280.11000000,1306.87000000,1275.25000000,1297.68000000,161625.97640000,209040374.74446100,212160,83081.60630000,107468631.04570300,0,1665532800000,1665575999999
2022-10-11 14:00:00,2022-10-12 01:59:59.999,1286.72000000,1298.00000000,1268.85000000,1280.11000000,213850.34270000,274703798.71350800,288780,108051.23720000,138823236.33032700,0,1665489600000,1665532799999
2022-10-11 02:00:00,2022-10-11 13:59:59.999,1290.03000000,1290.03000000,1267.01000000,1286.72000000,215580.05140000,275745038.09578900,294327,98147.23240000,125548431.11013700,0,1665446400000,1665489599999
2022-10-10 14:00:00,2022-10-11 01:59:59.999,1315.01000000,1319.68000000,1288.00000000,1290.03000000,216519.16180000,282663301.45774300,310233,106208.39550000,138679355.94229200,0,1665403200000,1665446399999
2022-10-10 02:00:00,2022-10-10 13:59:59.999,1323.13000000,1338.00000000,1296.36000000,1315.00000000,177143.84960000,233137449.88067200,277081,86933.73770000,114463302.85251900,0,1665360000000,1665403199999
2022-10-09 14:00:00,2022-10-10 01:59:59.999,1323.10000000,1329.00000000,1310.00000000,1323.13000000,102334.91830000,135196753.70725800,170350,51542.69670000,68094473.41544300,0,1665316800000,1665359999999
2022-10-09 02:00:00,2022-10-09 13:59:59.999,1315.48000000,1327.99000000,1307.26000000,1323.09000000,83867.00020000,110351077.61327300,158028,44178.73060000,58137130.15132800,0,1665273600000,1665316799999
2022-10-08 14:00:00,2022-10-09 01:59:59.999,1329.80000000,1330.18000000,1303.51000000,1315.48000000,115427.37240000,152436261.18324800,192556,54778.90450000,72361083.77222800,0,1665230400000,1665273599999
2022-10-08 02:00:00,2022-10-08 13:59:59.999,1331.10000000,1337.35000000,1323.44000000,1329.80000000,87964.28880000,117012178.15610000,190695,43830.98480000,58304408.13644300,0,1665187200000,1665230399999
2022-10-07 14:00:00,2022-10-08 01:59:59.999,1354.76000000,1358.73000000,1317.26000000,1331.10000000,333345.19040000,444462457.88708700,441391,166047.46990000,221364732.30214400,0,1665144000000,1665187199999
2022-10-07 02:00:00,2022-10-07 13:59:59.999,1352.07000000,1361.75000000,1346.01000000,1354.76000000,158654.68720000,215046265.46696600,238073,81206.15580000,110067872.49971400,0,1665100800000,1665143999999
2022-10-06 14:00:00,2022-10-07 01:59:59.999,1368.75000000,1380.30000000,1345.01000000,1352.06000000,300148.32140000,408826014.17805600,404952,143916.77060000,196068180.29612100,0,1665057600000,1665100799999
2022-10-06 02:00:00,2022-10-06 13:59:59.999,1352.20000000,1383.99000000,1351.50000000,1368.75000000,273827.00260000,374812728.97764600,384721,139047.63530000,190333287.92981100,0,1665014400000,1665057599999
2022-10-05 14:00:00,2022-10-06 01:59:59.999,1335.05000000,1364.77000000,1316.29000000,1352.20000000,314217.14570000,421330210.24184300,413671,161046.67650000,215989501.95556800,0,1664971200000,1665014399999
2022-10-05 02:00:00,2022-10-05 13:59:59.999,1361.50000000,1363.53000000,1331.41000000,1335.05000000,169291.63250000,228415113.12630300,281967,81888.36940000,110511546.65677400,0,1664928000000,1664971199999
2022-10-04 14:00:00,2022-10-05 01:59:59.999,1349.74000000,1369.55000000,1338.12000000,1361.49000000,241542.10940000,326969312.64590100,382579,122897.58720000,166395622.37300600,0,1664884800000,1664927999999
2022-10-04 02:00:00,2022-10-04 13:59:59.999,1323.10000000,1359.67000000,1318.66000000,1349.74000000,234665.56080000,314541970.75238700,389187,123914.04220000,166084043.66773100,0,1664841600000,1664884799999
